,Unnamed: 0,Job Name,Date,Link,job_description
495,5,Information technology employee,03/30/2023,https://www.wadhefa.com/english/details/job/71041/search/,"• Maintaining data integrity and free from viruses
• Ensure the safety of computers and office equipment and their accessories and their ability to function daily
• Ensure network connectivity, address its problems, and ensure proper installation of appropriate operating systems and software
• Responsible for loading software and operating systems onto devices and maintaining copies of software assets
• Preparing and equipping meeting rooms with the necessary technical tools and ensuring video conference work
Define employee accounts on devices
• Evaluate software or hardware, and recommend improvements or updates
• Carrying out tests for the modern techniques and programs used
• Follow-up maintenance work (Hardware and Software) for employees' devices and ensure their ability to facilitate work and not hinder or delay business, and provide technical assistance to computer users.
Network cable extensions and security cameras maintenance
• Carrying out the tasks assigned to him by the line manager in his field of work and in a way that serves the goals"
496,6,Sales Executive,03/17/2023,https://www.wadhefa.com/english/details/job/70713/search/,"- Sales, Marketing, Customer Care, Communications 
Saudi Females ONLY"
497,7,Information technology employee,03/14/2023,https://www.wadhefa.com/english/details/job/70561/search/,"An information technology employee with sufficient experience in working on telephone communication with customers is required
Work in Makkah Al-Mukarramah"
498,8,Programmer,03/08/2023,https://www.wadhefa.com/english/details/job/70399/search/,- A programmer is required to work in Makkah
499,9,software developer,03/06/2023,https://www.wadhefa.com/english/details/job/70326/search/,A software developer is required to work in Riyadh
500,10,Mobile maintenance technician,03/05/2023,https://www.wadhefa.com/english/details/job/70260/search/,- Mobile maintenance technician of all kinds (iPhone - Samsung - Huawei - iPad) is required to work in Riyadh
501,11,Web programmer,03/04/2023,https://www.wadhefa.com/english/details/job/70250/search/,A Laravel programmer is required to work for a technology company in Makkah Al-Mukarramah
502,12,Graphic designer - remotely,03/04/2023,https://www.wadhefa.com/english/details/job/70248/search/,"A graphic designer, design, motion graphics, and visual identities is required to work for a marketing company in Riyadh"
503,13,Graphic designer,03/01/2023,https://www.wadhefa.com/english/details/job/70172/search/,A graphic designer is required to work in Riyadh
504,14,Technical project manager,02/28/2023,https://www.wadhefa.com/english/details/job/70142/search/,"- Planning technical projects, developing plans and schedules, and determining the budgets required for their completion
Manage and coordinate the project to ensure it is completed on time and within budget
- Organizing and planning project tasks and schedules
Preparing a detailed work schedule for the project, in addition to work plans, and following up and evaluating the level of progress and achievement
Determine resources"
